"DL","DL_GD_LCLS_NM","DL_GD_LCLS_CD","DL_GD_MCLS_NM","DL_GD_MCLS_CD","DL_GD_SCLS_NM","DL_GD_SCLS_CD","DL_GD_DCLS_NM","DL_GD_DCLS_CD","SEND_CTPV_NM","SEND_CTPV_CD","SEND_CTGG_NM","SEND_CTGG_CD","SEND_EMD_NM","SEND_LGDNG_CD","INVC_COUNT"
"20220305",식품,"15",가공식품,"1510",빙수/빙수재료,"151018",빙수/빙수재료,"15101801",제주특별자치도,"50",제주시,"50110",애월읍 애월리,"5011025334",3
"20220305",식품,"15",가공식품,"1510",빙수/빙수재료,"151018",빙수/빙수재료,"15101801",제주특별자치도,"50",제주시,"50110",조천읍 신촌리,"5011025921",5
"20220305",식품,"15",가공식품,"1510",빙수/빙수재료,"151018",빙수/빙수재료,"15101801",제주특별자치도,"50",서귀포시,"50130",법환동,"5013010200",8
"20220305",식품,"15",가공식품,"1510",빙수/빙수재료,"151018",빙수/빙수재료,"15101801",제주특별자치도,"50",서귀포시,"50130",동홍동,"5013010500",159
"20220305",식품,"15",가공식품,"1510",빙수/빙수재료,"151018",빙수/빙수재료,"15101801",제주특별자치도,"50",서귀포시,"50130",강정동,"5013011600",4
"20220305",식품,"15",가공식품,"1510",빙수/빙수재료,"151018",빙수/빙수재료,"15101801",제주특별자치도,"50",서귀포시,"50130",남원읍 신례리,"5013025329",3
"20220305",식품,"15",가공식품,"1510",빙수/빙수재료,"151018",빙수/빙수재료,"15101801",제주특별자치도,"50",서귀포시,"50130",안덕면 화순리,"5013031021",4
"20220305",식품,"15",가공식품,"1510",빙수/빙수재료,"151018",빙수/빙수재료,"15101801",제주특별자치도,"50",서귀포시,"50130",표선면 표선리,"5013032021",4
"20220305",식품,"15",가공식품,"1510",빵,"151019",빵,"15101901",제주특별자치도,"50",제주시,"50110",일도일동,"5011010100",353
"20220305",식품,"15",가공식품,"1510",빵,"151019",빵,"15101901",제주특별자치도,"50",제주시,"50110",일도이동,"5011010200",3
"20220305",식품,"15",가공식품,"1510",빵,"151019",빵,"15101901",제주특별자치도,"50",제주시,"50110",이도이동,"5011010400",934
"20220305",식품,"15",가공식품,"1510",빵,"151019",빵,"15101901",제주특별자치도,"50",제주시,"50110",삼도일동,"5011010500",329
"20220305",식품,"15",가공식품,"1510",빵,"151019",빵,"15101901",제주특별자치도,"50",제주시,"50110",용담이동,"5011010900",1597
"20220305",식품,"15",가공식품,"1510",빵,"151019",빵,"15101901",제주특별자치도,"50",제주시,"50110",화북일동,"5011011100",14
"20220305",식품,"15",가공식품,"1510",빵,"151019",빵,"15101901",제주특별자치도,"50",제주시,"50110",삼양이동,"5011011400",7
"20220305",식품,"15",가공식품,"1510",빵,"151019",빵,"15101901",제주특별자치도,"50",제주시,"50110",오라이동,"5011012000",757
"20220305",식품,"15",가공식품,"1510",빵,"151019",빵,"15101901",제주특별자치도,"50",제주시,"50110",노형동,"5011012200",17
"20220305",식품,"15",가공식품,"1510",빵,"151019",빵,"15101901",제주특별자치도,"50",제주시,"50110",외도일동,"5011012300",851
"20220305",식품,"15",가공식품,"1510",빵,"151019",빵,"15101901",제주특별자치도,"50",제주시,"50110",도남동,"5011012900",158
"20220305",식품,"15",가공식품,"1510",빵,"151019",빵,"15101901",제주특별자치도,"50",제주시,"50110",오등동,"5011013400",3
"20220305",식품,"15",가공식품,"1510",빵,"151019",빵,"15101901",제주특별자치도,"50",제주시,"50110",연동,"5011013700",25
"20220305",식품,"15",가공식품,"1510",빵,"151019",빵,"15101901",제주특별자치도,"50",제주시,"50110",해안동,"5011013900",118
"20220305",식품,"15",가공식품,"1510",빵,"151019",빵,"15101901",제주특별자치도,"50",제주시,"50110",한림읍,"5011025000",79
"20220305",식품,"15",가공식품,"1510",빵,"151019",빵,"15101901",제주특별자치도,"50",제주시,"50110",한림읍 귀덕리,"5011025021",144
"20220305",식품,"15",가공식품,"1510",빵,"151019",빵,"15101901",제주특별자치도,"50",제주시,"50110",한림읍 대림리,"5011025023",5
"20220305",식품,"15",가공식품,"1510",빵,"151019",빵,"15101901",제주특별자치도,"50",제주시,"50110",한림읍 한림리,"5011025024",31
"20220305",식품,"15",가공식품,"1510",빵,"151019",빵,"15101901",제주특별자치도,"50",제주시,"50110",한림읍 명월리,"5011025027",11
"20220305",식품,"15",가공식품,"1510",빵,"151019",빵,"15101901",제주특별자치도,"50",제주시,"50110",애월읍 광령리,"5011025321",11
"20220305",식품,"15",가공식품,"1510",빵,"151019",빵,"15101901",제주특별자치도,"50",제주시,"50110",애월읍 구엄리,"5011025324",71
"20220305",식품,"15",가공식품,"1510",빵,"151019",빵,"15101901",제주특별자치도,"50",제주시,"50110",애월읍 애월리,"5011025334",140
"20220305",식품,"15",가공식품,"1510",빵,"151019",빵,"15101901",제주특별자치도,"50",제주시,"50110",구좌읍 덕천리,"5011025624",14
"20220305",식품,"15",가공식품,"1510",빵,"151019",빵,"15101901",제주특별자치도,"50",제주시,"50110",조천읍,"5011025900",63
"20220305",식품,"15",가공식품,"1510",빵,"151019",빵,"15101901",제주특별자치도,"50",제주시,"50110",조천읍 신촌리,"5011025921",2252
"20220305",식품,"15",가공식품,"1510",빵,"151019",빵,"15101901",제주특별자치도,"50",제주시,"50110",조천읍 함덕리,"5011025924",4
"20220305",식품,"15",가공식품,"1510",빵,"151019",빵,"15101901",제주특별자치도,"50",제주시,"50110",조천읍 선흘리,"5011025930",19
"20220305",식품,"15",가공식품,"1510",빵,"151019",빵,"15101901",제주특별자치도,"50",제주시,"50110",한경면 고산리,"5011031023",4
"20220305",식품,"15",가공식품,"1510",빵,"151019",빵,"15101901",제주특별자치도,"50",제주시,"50110",한경면 저지리,"5011031030",3
"20220305",식품,"15",가공식품,"1510",빵,"151019",빵,"15101901",제주특별자치도,"50",서귀포시,"50130",법환동,"5013010200",7
"20220305",식품,"15",가공식품,"1510",빵,"151019",빵,"15101901",제주특별자치도,"50",서귀포시,"50130",호근동,"5013010400",7
"20220305",식품,"15",가공식품,"1510",빵,"151019",빵,"15101901",제주특별자치도,"50",서귀포시,"50130",동홍동,"5013010500",8
"20220305",식품,"15",가공식품,"1510",빵,"151019",빵,"15101901",제주특별자치도,"50",서귀포시,"50130",중문동,"5013011200",42
"20220305",식품,"15",가공식품,"1510",빵,"151019",빵,"15101901",제주특별자치도,"50",서귀포시,"50130",성산읍,"5013025900",7
"20220305",식품,"15",가공식품,"1510",빵,"151019",빵,"15101901",제주특별자치도,"50",서귀포시,"50130",안덕면 화순리,"5013031021",3
"20220305",식품,"15",가공식품,"1510",빵,"151019",빵,"15101901",제주특별자치도,"50",서귀포시,"50130",표선면,"5013032000",29
"20220305",식품,"15",가공식품,"1510",설탕,"151021",설탕,"15102101",제주특별자치도,"50",서귀포시,"50130",신효동,"5013010900",44
"20220305",식품,"15",가공식품,"1510",설탕,"151021",설탕,"15102101",제주특별자치도,"50",서귀포시,"50130",상예동,"5013012000",4
"20220305",식품,"15",가공식품,"1510",설탕,"151021",설탕,"15102101",제주특별자치도,"50",서귀포시,"50130",남원읍 남원리,"5013025321",4
"20220305",식품,"15",가공식품,"1510",설탕,"151021",설탕,"15102101",제주특별자치도,"50",서귀포시,"50130",안덕면,"5013031000",92
"20220305",식품,"15",가공식품,"1510",소금,"151022",소금,"15102201",제주특별자치도,"50",제주시,"50110",한림읍 동명리,"5011025026",7
"20220305",식품,"15",가공식품,"1510",소금,"151022",소금,"15102201",제주특별자치도,"50",제주시,"50110",애월읍 납읍리,"5011025335",3
"20220305",식품,"15",가공식품,"1510",소금,"151022",소금,"15102201",제주특별자치도,"50",제주시,"50110",조천읍,"5011025900",5
"20220305",식품,"15",가공식품,"1510",소금,"151022",소금,"15102201",제주특별자치도,"50",서귀포시,"50130",동홍동,"5013010500",9
"20220305",식품,"15",가공식품,"1510",소금,"151022",소금,"15102201",제주특별자치도,"50",서귀포시,"50130",남원읍 위미리,"5013025327",5
"20220305",식품,"15",가공식품,"1510",소스,"151023",마요네즈,"15102311",제주특별자치도,"50",제주시,"50110",일도이동,"5011010200",202
"20220305",식품,"15",가공식품,"1510",소스,"151023",기타소스,"15102399",제주특별자치도,"50",제주시,"50110",일도이동,"5011010200",79
"20220305",식품,"15",가공식품,"1510",소스,"151023",기타소스,"15102399",제주특별자치도,"50",제주시,"50110",이도이동,"5011010400",12
"20220305",식품,"15",가공식품,"1510",소스,"151023",기타소스,"15102399",제주특별자치도,"50",제주시,"50110",화북일동,"5011011100",3
"20220305",식품,"15",가공식품,"1510",소스,"151023",기타소스,"15102399",제주특별자치도,"50",제주시,"50110",화북이동,"5011011200",3
"20220305",식품,"15",가공식품,"1510",소스,"151023",기타소스,"15102399",제주특별자치도,"50",제주시,"50110",노형동,"5011012200",6
"20220305",식품,"15",가공식품,"1510",소스,"151023",기타소스,"15102399",제주특별자치도,"50",제주시,"50110",도두일동,"5011012700",113
"20220305",식품,"15",가공식품,"1510",소스,"151023",기타소스,"15102399",제주특별자치도,"50",제주시,"50110",애월읍 유수암리,"5011025342",5
"20220305",식품,"15",가공식품,"1510",소스,"151023",기타소스,"15102399",제주특별자치도,"50",제주시,"50110",조천읍,"5011025900",3
"20220305",식품,"15",가공식품,"1510",소스,"151023",기타소스,"15102399",제주특별자치도,"50",서귀포시,"50130",표선면 가시리,"5013032024",4
"20220305",식품,"15",가공식품,"1510",수산가공식품,"151024",맛살/게살,"15102410",제주특별자치도,"50",제주시,"50110",외도일동,"5011012300",7
"20220305",식품,"15",가공식품,"1510",수산가공식품,"151024",맛살/게살,"15102410",제주특별자치도,"50",제주시,"50110",애월읍 수산리,"5011025325",3
"20220305",식품,"15",가공식품,"1510",수산가공식품,"151024",해물볶음류,"15102411",제주특별자치도,"50",제주시,"50110",일도이동,"5011010200",7
"20220305",식품,"15",가공식품,"1510",수산가공식품,"151024",해물볶음류,"15102411",제주특별자치도,"50",제주시,"50110",이도이동,"5011010400",4
"20220305",식품,"15",가공식품,"1510",수산가공식품,"151024",해물볶음류,"15102411",제주특별자치도,"50",제주시,"50110",화북일동,"5011011100",3
"20220305",식품,"15",가공식품,"1510",수산가공식품,"151024",해물볶음류,"15102411",제주특별자치도,"50",제주시,"50110",외도일동,"5011012300",3
"20220305",식품,"15",가공식품,"1510",수산가공식품,"151024",해물볶음류,"15102411",제주특별자치도,"50",제주시,"50110",한림읍,"5011025000",3
"20220305",식품,"15",가공식품,"1510",수산가공식품,"151024",해물볶음류,"15102411",제주특별자치도,"50",제주시,"50110",한림읍 옹포리,"5011025028",15
"20220305",식품,"15",가공식품,"1510",수산가공식품,"151024",해물볶음류,"15102411",제주특별자치도,"50",제주시,"50110",조천읍,"5011025900",22
"20220305",식품,"15",가공식품,"1510",수산가공식품,"151024",해물볶음류,"15102411",제주특별자치도,"50",제주시,"50110",한경면 고산리,"5011031023",13
"20220305",식품,"15",가공식품,"1510",수산가공식품,"151024",해물볶음류,"15102411",제주특별자치도,"50",서귀포시,"50130",서귀동,"5013010100",14
"20220305",식품,"15",가공식품,"1510",수산가공식품,"151024",해물볶음류,"15102411",제주특별자치도,"50",서귀포시,"50130",동홍동,"5013010500",6
"20220305",식품,"15",가공식품,"1510",수산가공식품,"151024",해물볶음류,"15102411",제주특별자치도,"50",서귀포시,"50130",중문동,"5013011200",3
"20220305",식품,"15",가공식품,"1510",수산가공식품,"151024",해물볶음류,"15102411",제주특별자치도,"50",서귀포시,"50130",대정읍,"5013025000",37
"20220305",식품,"15",가공식품,"1510",수산가공식품,"151024",해물볶음류,"15102411",제주특별자치도,"50",서귀포시,"50130",대정읍 상모리,"5013025021",3
"20220305",식품,"15",가공식품,"1510",수산가공식품,"151024",해물볶음류,"15102411",제주특별자치도,"50",서귀포시,"50130",대정읍 가파리,"5013025026",10
"20220305",식품,"15",가공식품,"1510",수산가공식품,"151024",해물찜류,"15102412",제주특별자치도,"50",제주시,"50110",일도이동,"5011010200",18
"20220305",식품,"15",가공식품,"1510",수산가공식품,"151024",해물찜류,"15102412",제주특별자치도,"50",제주시,"50110",연동,"5011013700",72
"20220305",식품,"15",가공식품,"1510",수산가공식품,"151024",해물찜류,"15102412",제주특별자치도,"50",서귀포시,"50130",남원읍 위미리,"5013025327",10
"20220305",식품,"15",가공식품,"1510",수산가공식품,"151024",해물찜류,"15102412",제주특별자치도,"50",서귀포시,"50130",안덕면 화순리,"5013031021",5
"20220305",식품,"15",가공식품,"1510",수산가공식품,"151024",해물탕류,"15102413",제주특별자치도,"50",서귀포시,"50130",안덕면 화순리,"5013031021",93
"20220305",식품,"15",가공식품,"1510",수산가공식품,"151024",해물튀김류,"15102414",제주특별자치도,"50",제주시,"50110",봉개동,"5011011600",15
"20220305",식품,"15",가공식품,"1510",수산가공식품,"151024",해물튀김류,"15102414",제주특별자치도,"50",제주시,"50110",연동,"5011013700",30
"20220305",식품,"15",가공식품,"1510",수산가공식품,"151024",해물튀김류,"15102414",제주특별자치도,"50",서귀포시,"50130",성산읍,"5013025900",3
"20220305",식품,"15",가공식품,"1510",시럽,"151025",시럽,"15102501",제주특별자치도,"50",제주시,"50110",일도일동,"5011010100",3
"20220305",식품,"15",가공식품,"1510",시럽,"151025",시럽,"15102501",제주특별자치도,"50",제주시,"50110",연동,"5011013700",15
"20220305",식품,"15",가공식품,"1510",시럽,"151025",시럽,"15102501",제주특별자치도,"50",제주시,"50110",애월읍 상귀리,"5011025323",8
"20220305",식품,"15",가공식품,"1510",시럽,"151025",시럽,"15102501",제주특별자치도,"50",제주시,"50110",애월읍 애월리,"5011025334",3
"20220305",식품,"15",가공식품,"1510",시럽,"151025",시럽,"15102501",제주특별자치도,"50",제주시,"50110",구좌읍 덕천리,"5011025624",52
"20220305",식품,"15",가공식품,"1510",시럽,"151025",시럽,"15102501",제주특별자치도,"50",제주시,"50110",구좌읍 송당리,"5011025625",232
"20220305",식품,"15",가공식품,"1510",시럽,"151025",시럽,"15102501",제주특별자치도,"50",제주시,"50110",조천읍,"5011025900",50
"20220305",식품,"15",가공식품,"1510",시럽,"151025",시럽,"15102501",제주특별자치도,"50",제주시,"50110",조천읍 신촌리,"5011025921",68
"20220305",식품,"15",가공식품,"1510",시럽,"151025",시럽,"15102501",제주특별자치도,"50",제주시,"50110",조천읍 와흘리,"5011025922",8
"20220305",식품,"15",가공식품,"1510",시럽,"151025",시럽,"15102501",제주특별자치도,"50",서귀포시,"50130",성산읍 오조리,"5013025922",5
"20220305",식품,"15",가공식품,"1510",시럽,"151025",시럽,"15102501",제주특별자치도,"50",서귀포시,"50130",표선면,"5013032000",3
"20220305",식품,"15",가공식품,"1510",시리얼,"151026",시리얼,"15102601",제주특별자치도,"50",제주시,"50110",노형동,"5011012200",5
"20220305",식품,"15",가공식품,"1510",시리얼,"151026",시리얼,"15102601",제주특별자치도,"50",서귀포시,"50130",동홍동,"5013010500",3
"20220305",식품,"15",가공식품,"1510",식용유/오일,"151027",들기름,"15102711",제주특별자치도,"50",서귀포시,"50130",남원읍,"5013025300",8
"20220305",식품,"15",가공식품,"1510",식용유/오일,"151027",식용유,"15102712",제주특별자치도,"50",제주시,"50110",조천읍,"5011025900",3
"20220305",식품,"15",가공식품,"1510",식용유/오일,"151027",참기름,"15102714",제주특별자치도,"50",제주시,"50110",용강동,"5011013200",3
"20220305",식품,"15",가공식품,"1510",식용유/오일,"151027",참기름,"15102714",제주특별자치도,"50",제주시,"50110",한림읍 한림리,"5011025024",3
"20220305",식품,"15",가공식품,"1510",식용유/오일,"151027",참기름,"15102714",제주특별자치도,"50",서귀포시,"50130",대정읍,"5013025000",6
"20220305",식품,"15",가공식품,"1510",식용유/오일,"151027",참기름,"15102714",제주특별자치도,"50",서귀포시,"50130",남원읍,"5013025300",31
"20220305",식품,"15",가공식품,"1510",식용유/오일,"151027",포도씨유,"15102716",제주특별자치도,"50",서귀포시,"50130",남원읍 신흥리,"5013025326",4
"20220305",식품,"15",가공식품,"1510",식용유/오일,"151027",기타기름,"15102799",제주특별자치도,"50",제주시,"50110",노형동,"5011012200",53
"20220305",식품,"15",가공식품,"1510",식용유/오일,"151027",기타기름,"15102799",제주특별자치도,"50",제주시,"50110",용강동,"5011013200",50
"20220305",식품,"15",가공식품,"1510",식용유/오일,"151027",기타기름,"15102799",제주특별자치도,"50",제주시,"50110",연동,"5011013700",7
"20220305",식품,"15",가공식품,"1510",식용유/오일,"151027",기타기름,"15102799",제주특별자치도,"50",제주시,"50110",조천읍 선흘리,"5011025930",5
"20220305",식품,"15",가공식품,"1510",식용유/오일,"151027",기타기름,"15102799",제주특별자치도,"50",서귀포시,"50130",남원읍,"5013025300",3
"20220305",식품,"15",가공식품,"1510",식용유/오일,"151027",기타기름,"15102799",제주특별자치도,"50",서귀포시,"50130",남원읍 신흥리,"5013025326",23
"20220305",식품,"15",가공식품,"1510",아이스크림,"151028",아이스크림,"15102801",제주특별자치도,"50",제주시,"50110",이도이동,"5011010400",10
"20220305",식품,"15",가공식품,"1510",아이스크림,"151028",아이스크림,"15102801",제주특별자치도,"50",제주시,"50110",오라이동,"5011012000",27
"20220305",식품,"15",가공식품,"1510",아이스크림,"151028",아이스크림,"15102801",제주특별자치도,"50",제주시,"50110",노형동,"5011012200",3
"20220305",식품,"15",가공식품,"1510",아이스크림,"151028",아이스크림,"15102801",제주특별자치도,"50",제주시,"50110",이호이동,"5011012600",10
"20220305",식품,"15",가공식품,"1510",아이스크림,"151028",아이스크림,"15102801",제주특별자치도,"50",제주시,"50110",도남동,"5011012900",3
"20220305",식품,"15",가공식품,"1510",아이스크림,"151028",아이스크림,"15102801",제주특별자치도,"50",제주시,"50110",연동,"5011013700",14
"20220305",식품,"15",가공식품,"1510",아이스크림,"151028",아이스크림,"15102801",제주특별자치도,"50",제주시,"50110",한림읍,"5011025000",8
"20220305",식품,"15",가공식품,"1510",아이스크림,"151028",아이스크림,"15102801",제주특별자치도,"50",제주시,"50110",한림읍 대림리,"5011025023",3
"20220305",식품,"15",가공식품,"1510",아이스크림,"151028",아이스크림,"15102801",제주특별자치도,"50",제주시,"50110",한림읍 협재리,"5011025031",4
"20220305",식품,"15",가공식품,"1510",아이스크림,"151028",아이스크림,"15102801",제주특별자치도,"50",제주시,"50110",애월읍,"5011025300",15
"20220305",식품,"15",가공식품,"1510",아이스크림,"151028",아이스크림,"15102801",제주특별자치도,"50",제주시,"50110",애월읍 애월리,"5011025334",19
"20220305",식품,"15",가공식품,"1510",아이스크림,"151028",아이스크림,"15102801",제주특별자치도,"50",제주시,"50110",조천읍 신촌리,"5011025921",4
"20220305",식품,"15",가공식품,"1510",아이스크림,"151028",아이스크림,"15102801",제주특별자치도,"50",제주시,"50110",조천읍 선흘리,"5011025930",5
"20220305",식품,"15",가공식품,"1510",아이스크림,"151028",아이스크림,"15102801",제주특별자치도,"50",서귀포시,"50130",동홍동,"5013010500",21
"20220305",식품,"15",가공식품,"1510",아이스크림,"151028",아이스크림,"15102801",제주특별자치도,"50",서귀포시,"50130",서홍동,"5013010600",3
"20220305",식품,"15",가공식품,"1510",아이스크림,"151028",아이스크림,"15102801",제주특별자치도,"50",서귀포시,"50130",하효동,"5013010800",4
"20220305",식품,"15",가공식품,"1510",아이스크림,"151028",아이스크림,"15102801",제주특별자치도,"50",서귀포시,"50130",토평동,"5013011100",5
"20220305",식품,"15",가공식품,"1510",아이스크림,"151028",아이스크림,"15102801",제주특별자치도,"50",서귀포시,"50130",대정읍,"5013025000",6
"20220305",식품,"15",가공식품,"1510",아이스크림,"151028",아이스크림,"15102801",제주특별자치도,"50",서귀포시,"50130",남원읍 남원리,"5013025321",5
"20220305",식품,"15",가공식품,"1510",아이스크림,"151028",아이스크림,"15102801",제주특별자치도,"50",서귀포시,"50130",표선면,"5013032000",3
"20220305",식품,"15",가공식품,"1510",오트밀,"151029",오트밀,"15102901",제주특별자치도,"50",제주시,"50110",이도이동,"5011010400",4
"20220305",식품,"15",가공식품,"1510",오트밀,"151029",오트밀,"15102901",제주특별자치도,"50",제주시,"50110",아라일동,"5011011700",4
"20220305",식품,"15",가공식품,"1510",요구르트,"151030",요구르트,"15103001",제주특별자치도,"50",제주시,"50110",이도이동,"5011010400",3
"20220305",식품,"15",가공식품,"1510",요구르트,"151030",요구르트,"15103001",제주특별자치도,"50",제주시,"50110",도남동,"5011012900",3
"20220305",식품,"15",가공식품,"1510",요구르트,"151030",요구르트,"15103001",제주특별자치도,"50",제주시,"50110",월평동,"5011013500",57
"20220305",식품,"15",가공식품,"1510",요구르트,"151030",요구르트,"15103001",제주특별자치도,"50",제주시,"50110",영평동,"5011013600",110
"20220305",식품,"15",가공식품,"1510",요구르트,"151030",요구르트,"15103001",제주특별자치도,"50",제주시,"50110",해안동,"5011013900",3
"20220305",식품,"15",가공식품,"1510",요구르트,"151030",요구르트,"15103001",제주특별자치도,"50",제주시,"50110",내도동,"5011014000",15
"20220305",식품,"15",가공식품,"1510",요구르트,"151030",요구르트,"15103001",제주특별자치도,"50",제주시,"50110",한림읍 한림리,"5011025024",4
"20220305",식품,"15",가공식품,"1510",요구르트,"151030",요구르트,"15103001",제주특별자치도,"50",제주시,"50110",한림읍 협재리,"5011025031",196
"20220305",식품,"15",가공식품,"1510",요구르트,"151030",요구르트,"15103001",제주특별자치도,"50",제주시,"50110",애월읍 상귀리,"5011025323",5
"20220305",식품,"15",가공식품,"1510",요구르트,"151030",요구르트,"15103001",제주특별자치도,"50",제주시,"50110",애월읍 수산리,"5011025325",31
"20220305",식품,"15",가공식품,"1510",요구르트,"151030",요구르트,"15103001",제주특별자치도,"50",제주시,"50110",조천읍 신촌리,"5011025921",3
"20220305",식품,"15",가공식품,"1510",요구르트,"151030",요구르트,"15103001",제주특별자치도,"50",서귀포시,"50130",하효동,"5013010800",3
"20220305",식품,"15",가공식품,"1510",요구르트,"151030",요구르트,"15103001",제주특별자치도,"50",서귀포시,"50130",중문동,"5013011200",6
"20220305",식품,"15",가공식품,"1510",요구르트,"151030",요구르트,"15103001",제주특별자치도,"50",서귀포시,"50130",남원읍 위미리,"5013025327",28
"20220305",식품,"15",가공식품,"1510",요구르트,"151030",요구르트,"15103001",제주특별자치도,"50",서귀포시,"50130",성산읍 오조리,"5013025922",3
"20220305",식품,"15",가공식품,"1510",요구르트,"151030",요구르트,"15103001",제주특별자치도,"50",서귀포시,"50130",표선면,"5013032000",15
"20220305",식품,"15",가공식품,"1510",우유,"151031",우유,"15103101",제주특별자치도,"50",제주시,"50110",이도이동,"5011010400",3
"20220305",식품,"15",가공식품,"1510",우유,"151031",우유,"15103101",제주특별자치도,"50",제주시,"50110",월평동,"5011013500",8
"20220305",식품,"15",가공식품,"1510",우유,"151031",우유,"15103101",제주특별자치도,"50",제주시,"50110",조천읍,"5011025900",6
"20220305",식품,"15",가공식품,"1510",장류,"151032",간장,"15103210",제주특별자치도,"50",제주시,"50110",일도이동,"5011010200",226
"20220305",식품,"15",가공식품,"1510",장류,"151032",간장,"15103210",제주특별자치도,"50",제주시,"50110",월평동,"5011013500",13
"20220305",식품,"15",가공식품,"1510",장류,"151032",간장,"15103210",제주특별자치도,"50",제주시,"50110",구좌읍 종달리,"5011025632",254
"20220305",식품,"15",가공식품,"1510",장류,"151032",간장,"15103210",제주특별자치도,"50",제주시,"50110",구좌읍 김녕리,"5011025634",11
"20220305",식품,"15",가공식품,"1510",장류,"151032",간장,"15103210",제주특별자치도,"50",서귀포시,"50130",성산읍 신산리,"5013025927",87
"20220305",식품,"15",가공식품,"1510",장류,"151032",간장,"15103210",제주특별자치도,"50",서귀포시,"50130",표선면,"5013032000",76
"20220305",식품,"15",가공식품,"1510",장류,"151032",고추장,"15103211",제주특별자치도,"50",제주시,"50110",삼양이동,"5011011400",3
"20220305",식품,"15",가공식품,"1510",장류,"151032",고추장,"15103211",제주특별자치도,"50",제주시,"50110",도남동,"5011012900",10
"20220305",식품,"15",가공식품,"1510",장류,"151032",고추장,"15103211",제주특별자치도,"50",제주시,"50110",월평동,"5011013500",7
"20220305",식품,"15",가공식품,"1510",장류,"151032",고추장,"15103211",제주특별자치도,"50",제주시,"50110",한림읍 옹포리,"5011025028",28
"20220305",식품,"15",가공식품,"1510",장류,"151032",고추장,"15103211",제주특별자치도,"50",제주시,"50110",한림읍 협재리,"5011025031",3
"20220305",식품,"15",가공식품,"1510",장류,"151032",고추장,"15103211",제주특별자치도,"50",제주시,"50110",조천읍,"5011025900",10
"20220305",식품,"15",가공식품,"1510",장류,"151032",고추장,"15103211",제주특별자치도,"50",서귀포시,"50130",표선면,"5013032000",3
"20220305",식품,"15",가공식품,"1510",장류,"151032",된장,"15103213",제주특별자치도,"50",제주시,"50110",노형동,"5011012200",4
"20220305",식품,"15",가공식품,"1510",장류,"151032",된장,"15103213",제주특별자치도,"50",제주시,"50110",외도일동,"5011012300",3
"20220305",식품,"15",가공식품,"1510",장류,"151032",된장,"15103213",제주특별자치도,"50",제주시,"50110",월평동,"5011013500",19
"20220305",식품,"15",가공식품,"1510",장류,"151032",된장,"15103213",제주특별자치도,"50",제주시,"50110",한림읍,"5011025000",9
"20220305",식품,"15",가공식품,"1510",장류,"151032",된장,"15103213",제주특별자치도,"50",제주시,"50110",한림읍 금악리,"5011025025",10
"20220305",식품,"15",가공식품,"1510",장류,"151032",된장,"15103213",제주특별자치도,"50",제주시,"50110",애월읍 광령리,"5011025321",5
"20220305",식품,"15",가공식품,"1510",장류,"151032",된장,"15103213",제주특별자치도,"50",제주시,"50110",조천읍,"5011025900",7
"20220305",식품,"15",가공식품,"1510",장류,"151032",된장,"15103213",제주특별자치도,"50",서귀포시,"50130",서귀동,"5013010100",4
"20220305",식품,"15",가공식품,"1510",장류,"151032",된장,"15103213",제주특별자치도,"50",서귀포시,"50130",남원읍,"5013025300",5
"20220305",식품,"15",가공식품,"1510",장류,"151032",메주,"15103214",제주특별자치도,"50",제주시,"50110",일도이동,"5011010200",11
"20220305",식품,"15",가공식품,"1510",장류,"151032",양념장,"15103216",제주특별자치도,"50",제주시,"50110",노형동,"5011012200",4
"20220305",식품,"15",가공식품,"1510",장류,"151032",양념장,"15103216",제주특별자치도,"50",서귀포시,"50130",표선면,"5013032000",5
"20220305",식품,"15",가공식품,"1510",장류,"151032",양념장,"15103216",제주특별자치도,"50",서귀포시,"50130",표선면 가시리,"5013032024",11
"20220305",식품,"15",가공식품,"1510",장류,"151032",청국장,"15103217",제주특별자치도,"50",제주시,"50110",한림읍 옹포리,"5011025028",5
"20220305",식품,"15",가공식품,"1510",장류,"151032",기타 장류,"15103299",제주특별자치도,"50",제주시,"50110",구좌읍 종달리,"5011025632",32
"20220305",식품,"15",가공식품,"1510",장류,"151032",기타 장류,"15103299",제주특별자치도,"50",서귀포시,"50130",성산읍 신산리,"5013025927",5
"20220305",식품,"15",가공식품,"1510",장류,"151032",기타 장류,"15103299",제주특별자치도,"50",서귀포시,"50130",표선면 성읍리,"5013032023",5
"20220305",식품,"15",가공식품,"1510",잼,"151033",잼,"15103301",제주특별자치도,"50",제주시,"50110",일도일동,"5011010100",11
"20220305",식품,"15",가공식품,"1510",잼,"151033",잼,"15103301",제주특별자치도,"50",제주시,"50110",이도이동,"5011010400",4
"20220305",식품,"15",가공식품,"1510",잼,"151033",잼,"15103301",제주특별자치도,"50",제주시,"50110",삼도일동,"5011010500",8
"20220305",식품,"15",가공식품,"1510",잼,"151033",잼,"15103301",제주특별자치도,"50",제주시,"50110",용담이동,"5011010900",15
"20220305",식품,"15",가공식품,"1510",잼,"151033",잼,"15103301",제주특별자치도,"50",제주시,"50110",삼양일동,"5011011300",6
"20220305",식품,"15",가공식품,"1510",잼,"151033",잼,"15103301",제주특별자치도,"50",제주시,"50110",봉개동,"5011011600",6
