DL,DL_GD_LCLS_NM,DL_GD_LCLS_CD,DL_GD_MCLS_NM,DL_GD_MCLS_CD,DL_GD_SCLS_NM,DL_GD_SCLS_CD,SEND_CTPV_NM,SEND_CTPV_CD,SEND_CTGG_NM,SEND_CTGG_CD,SEND_EMD_NM,SEND_LGDNG_CD,INVC_COUNT
20210911,패션의류,18,원피스/점프슈트,1818,점프슈트,181812,제주특별자치도,50,제주시,50110,용담이동,5011010900,14
20210911,패션의류,18,원피스/점프슈트,1818,점프슈트,181812,제주특별자치도,50,제주시,50110,아라일동,5011011700,4
20210911,패션의류,18,원피스/점프슈트,1818,점프슈트,181812,제주특별자치도,50,제주시,50110,오라이동,5011012000,4
20210911,패션의류,18,원피스/점프슈트,1818,점프슈트,181812,제주특별자치도,50,제주시,50110,노형동,5011012200,6
20210911,패션의류,18,원피스/점프슈트,1818,점프슈트,181812,제주특별자치도,50,제주시,50110,연동,5011013700,6
20210911,패션의류,18,잠옷,1819,잠옷/홈웨어,181911,제주특별자치도,50,제주시,50110,일도이동,5011010200,11
20210911,패션의류,18,잠옷,1819,잠옷/홈웨어,181911,제주특별자치도,50,제주시,50110,이도일동,5011010300,7
20210911,패션의류,18,잠옷,1819,잠옷/홈웨어,181911,제주특별자치도,50,제주시,50110,이도이동,5011010400,31
20210911,패션의류,18,잠옷,1819,잠옷/홈웨어,181911,제주특별자치도,50,제주시,50110,삼도일동,5011010500,8
20210911,패션의류,18,잠옷,1819,잠옷/홈웨어,181911,제주특별자치도,50,제주시,50110,삼도이동,5011010600,4
20210911,패션의류,18,잠옷,1819,잠옷/홈웨어,181911,제주특별자치도,50,제주시,50110,건입동,5011010700,3
20210911,패션의류,18,잠옷,1819,잠옷/홈웨어,181911,제주특별자치도,50,제주시,50110,용담일동,5011010800,8
20210911,패션의류,18,잠옷,1819,잠옷/홈웨어,181911,제주특별자치도,50,제주시,50110,용담이동,5011010900,9
20210911,패션의류,18,잠옷,1819,잠옷/홈웨어,181911,제주특별자치도,50,제주시,50110,용담삼동,5011011000,3
20210911,패션의류,18,잠옷,1819,잠옷/홈웨어,181911,제주특별자치도,50,제주시,50110,화북일동,5011011100,19
20210911,패션의류,18,잠옷,1819,잠옷/홈웨어,181911,제주특별자치도,50,제주시,50110,화북이동,5011011200,3
20210911,패션의류,18,잠옷,1819,잠옷/홈웨어,181911,제주특별자치도,50,제주시,50110,삼양일동,5011011300,5
20210911,패션의류,18,잠옷,1819,잠옷/홈웨어,181911,제주특별자치도,50,제주시,50110,삼양이동,5011011400,5
20210911,패션의류,18,잠옷,1819,잠옷/홈웨어,181911,제주특별자치도,50,제주시,50110,봉개동,5011011600,4
20210911,패션의류,18,잠옷,1819,잠옷/홈웨어,181911,제주특별자치도,50,제주시,50110,아라일동,5011011700,17
20210911,패션의류,18,잠옷,1819,잠옷/홈웨어,181911,제주특별자치도,50,제주시,50110,오라이동,5011012000,13
20210911,패션의류,18,잠옷,1819,잠옷/홈웨어,181911,제주특별자치도,50,제주시,50110,노형동,5011012200,31
20210911,패션의류,18,잠옷,1819,잠옷/홈웨어,181911,제주특별자치도,50,제주시,50110,외도일동,5011012300,15
20210911,패션의류,18,잠옷,1819,잠옷/홈웨어,181911,제주특별자치도,50,제주시,50110,도남동,5011012900,11
20210911,패션의류,18,잠옷,1819,잠옷/홈웨어,181911,제주특별자치도,50,제주시,50110,도련일동,5011013000,6
20210911,패션의류,18,잠옷,1819,잠옷/홈웨어,181911,제주특별자치도,50,제주시,50110,월평동,5011013500,4
20210911,패션의류,18,잠옷,1819,잠옷/홈웨어,181911,제주특별자치도,50,제주시,50110,연동,5011013700,41
20210911,패션의류,18,잠옷,1819,잠옷/홈웨어,181911,제주특별자치도,50,제주시,50110,한림읍 한림리,5011025024,3
20210911,패션의류,18,잠옷,1819,잠옷/홈웨어,181911,제주특별자치도,50,제주시,50110,애월읍 광령리,5011025321,3
20210911,패션의류,18,잠옷,1819,잠옷/홈웨어,181911,제주특별자치도,50,제주시,50110,애월읍 구엄리,5011025324,3
20210911,패션의류,18,잠옷,1819,잠옷/홈웨어,181911,제주특별자치도,50,제주시,50110,애월읍 하귀1리,5011025340,7
20210911,패션의류,18,잠옷,1819,잠옷/홈웨어,181911,제주특별자치도,50,제주시,50110,구좌읍 세화리,5011025628,3
20210911,패션의류,18,잠옷,1819,잠옷/홈웨어,181911,제주특별자치도,50,제주시,50110,조천읍 와흘리,5011025922,4
20210911,패션의류,18,잠옷,1819,잠옷/홈웨어,181911,제주특별자치도,50,제주시,50110,조천읍 조천리,5011025923,3
20210911,패션의류,18,잠옷,1819,잠옷/홈웨어,181911,제주특별자치도,50,제주시,50110,조천읍 함덕리,5011025924,3
20210911,패션의류,18,잠옷,1819,잠옷/홈웨어,181911,제주특별자치도,50,서귀포시,50130,서귀동,5013010100,10
20210911,패션의류,18,잠옷,1819,잠옷/홈웨어,181911,제주특별자치도,50,서귀포시,50130,법환동,5013010200,15
20210911,패션의류,18,잠옷,1819,잠옷/홈웨어,181911,제주특별자치도,50,서귀포시,50130,동홍동,5013010500,13
20210911,패션의류,18,잠옷,1819,잠옷/홈웨어,181911,제주특별자치도,50,서귀포시,50130,서홍동,5013010600,10
20210911,패션의류,18,잠옷,1819,잠옷/홈웨어,181911,제주특별자치도,50,서귀포시,50130,중문동,5013011200,7
20210911,패션의류,18,잠옷,1819,잠옷/홈웨어,181911,제주특별자치도,50,서귀포시,50130,상예동,5013012000,3
20210911,패션의류,18,잠옷,1819,잠옷/홈웨어,181911,제주특별자치도,50,서귀포시,50130,대정읍 상모리,5013025021,4
20210911,패션의류,18,잠옷,1819,잠옷/홈웨어,181911,제주특별자치도,50,서귀포시,50130,대정읍 하모리,5013025022,4
20210911,패션의류,18,잠옷,1819,잠옷/홈웨어,181911,제주특별자치도,50,서귀포시,50130,대정읍 안성리,5013025023,4
20210911,패션의류,18,잠옷,1819,잠옷/홈웨어,181911,제주특별자치도,50,서귀포시,50130,대정읍 보성리,5013025029,4
20210911,패션의류,18,잠옷,1819,잠옷/홈웨어,181911,제주특별자치도,50,서귀포시,50130,남원읍 남원리,5013025321,6
20210911,패션의류,18,잠옷,1819,잠옷/홈웨어,181911,제주특별자치도,50,서귀포시,50130,표선면 표선리,5013032021,3
20210911,패션의류,18,하의,1820,레깅스,182011,제주특별자치도,50,제주시,50110,일도이동,5011010200,12
20210911,패션의류,18,하의,1820,레깅스,182011,제주특별자치도,50,제주시,50110,이도일동,5011010300,4
20210911,패션의류,18,하의,1820,레깅스,182011,제주특별자치도,50,제주시,50110,이도이동,5011010400,27
20210911,패션의류,18,하의,1820,레깅스,182011,제주특별자치도,50,제주시,50110,삼도일동,5011010500,3
20210911,패션의류,18,하의,1820,레깅스,182011,제주특별자치도,50,제주시,50110,삼도이동,5011010600,3
20210911,패션의류,18,하의,1820,레깅스,182011,제주특별자치도,50,제주시,50110,용담이동,5011010900,4
20210911,패션의류,18,하의,1820,레깅스,182011,제주특별자치도,50,제주시,50110,화북일동,5011011100,10
20210911,패션의류,18,하의,1820,레깅스,182011,제주특별자치도,50,제주시,50110,삼양이동,5011011400,4
20210911,패션의류,18,하의,1820,레깅스,182011,제주특별자치도,50,제주시,50110,아라일동,5011011700,11
20210911,패션의류,18,하의,1820,레깅스,182011,제주특별자치도,50,제주시,50110,오라이동,5011012000,10
20210911,패션의류,18,하의,1820,레깅스,182011,제주특별자치도,50,제주시,50110,노형동,5011012200,30
20210911,패션의류,18,하의,1820,레깅스,182011,제주특별자치도,50,제주시,50110,외도일동,5011012300,9
20210911,패션의류,18,하의,1820,레깅스,182011,제주특별자치도,50,제주시,50110,도두일동,5011012700,3
20210911,패션의류,18,하의,1820,레깅스,182011,제주특별자치도,50,제주시,50110,도남동,5011012900,3
20210911,패션의류,18,하의,1820,레깅스,182011,제주특별자치도,50,제주시,50110,도련일동,5011013000,6
20210911,패션의류,18,하의,1820,레깅스,182011,제주특별자치도,50,제주시,50110,월평동,5011013500,3
20210911,패션의류,18,하의,1820,레깅스,182011,제주특별자치도,50,제주시,50110,연동,5011013700,22
20210911,패션의류,18,하의,1820,레깅스,182011,제주특별자치도,50,제주시,50110,애월읍 광령리,5011025321,7
20210911,패션의류,18,하의,1820,레깅스,182011,제주특별자치도,50,제주시,50110,애월읍 하가리,5011025330,3
20210911,패션의류,18,하의,1820,레깅스,182011,제주특별자치도,50,제주시,50110,애월읍 하귀1리,5011025340,4
20210911,패션의류,18,하의,1820,레깅스,182011,제주특별자치도,50,제주시,50110,애월읍 하귀2리,5011025341,4
20210911,패션의류,18,하의,1820,레깅스,182011,제주특별자치도,50,제주시,50110,구좌읍 세화리,5011025628,4
20210911,패션의류,18,하의,1820,레깅스,182011,제주특별자치도,50,제주시,50110,조천읍 신촌리,5011025921,5
20210911,패션의류,18,하의,1820,레깅스,182011,제주특별자치도,50,서귀포시,50130,서귀동,5013010100,6
20210911,패션의류,18,하의,1820,레깅스,182011,제주특별자치도,50,서귀포시,50130,법환동,5013010200,8
20210911,패션의류,18,하의,1820,레깅스,182011,제주특별자치도,50,서귀포시,50130,동홍동,5013010500,12
20210911,패션의류,18,하의,1820,레깅스,182011,제주특별자치도,50,서귀포시,50130,서홍동,5013010600,5
20210911,패션의류,18,하의,1820,레깅스,182011,제주특별자치도,50,서귀포시,50130,중문동,5013011200,4
20210911,패션의류,18,하의,1820,레깅스,182011,제주특별자치도,50,서귀포시,50130,강정동,5013011600,3
20210911,패션의류,18,하의,1820,레깅스,182011,제주특별자치도,50,서귀포시,50130,대정읍 상모리,5013025021,3
20210911,패션의류,18,하의,1820,레깅스,182011,제주특별자치도,50,서귀포시,50130,대정읍 보성리,5013025029,9
20210911,패션의류,18,하의,1820,레깅스,182011,제주특별자치도,50,서귀포시,50130,남원읍 의귀리,5013025325,3
20210911,패션의류,18,하의,1820,레깅스,182011,제주특별자치도,50,서귀포시,50130,표선면 표선리,5013032021,3
20210911,패션의류,18,하의,1820,바지,182012,제주특별자치도,50,제주시,50110,일도일동,5011010100,123
20210911,패션의류,18,하의,1820,바지,182012,제주특별자치도,50,제주시,50110,일도이동,5011010200,547
20210911,패션의류,18,하의,1820,바지,182012,제주특별자치도,50,제주시,50110,이도일동,5011010300,161
20210911,패션의류,18,하의,1820,바지,182012,제주특별자치도,50,제주시,50110,이도이동,5011010400,1046
20210911,패션의류,18,하의,1820,바지,182012,제주특별자치도,50,제주시,50110,삼도일동,5011010500,248
20210911,패션의류,18,하의,1820,바지,182012,제주특별자치도,50,제주시,50110,삼도이동,5011010600,92
20210911,패션의류,18,하의,1820,바지,182012,제주특별자치도,50,제주시,50110,건입동,5011010700,114
20210911,패션의류,18,하의,1820,바지,182012,제주특별자치도,50,제주시,50110,용담일동,5011010800,50
20210911,패션의류,18,하의,1820,바지,182012,제주특별자치도,50,제주시,50110,용담이동,5011010900,193
20210911,패션의류,18,하의,1820,바지,182012,제주특별자치도,50,제주시,50110,용담삼동,5011011000,45
20210911,패션의류,18,하의,1820,바지,182012,제주특별자치도,50,제주시,50110,화북일동,5011011100,364
20210911,패션의류,18,하의,1820,바지,182012,제주특별자치도,50,제주시,50110,화북이동,5011011200,11
20210911,패션의류,18,하의,1820,바지,182012,제주특별자치도,50,제주시,50110,삼양일동,5011011300,99
20210911,패션의류,18,하의,1820,바지,182012,제주특별자치도,50,제주시,50110,삼양이동,5011011400,137
20210911,패션의류,18,하의,1820,바지,182012,제주특별자치도,50,제주시,50110,삼양삼동,5011011500,5
20210911,패션의류,18,하의,1820,바지,182012,제주특별자치도,50,제주시,50110,봉개동,5011011600,60
20210911,패션의류,18,하의,1820,바지,182012,제주특별자치도,50,제주시,50110,아라일동,5011011700,438
20210911,패션의류,18,하의,1820,바지,182012,제주특별자치도,50,제주시,50110,오라일동,5011011900,36
20210911,패션의류,18,하의,1820,바지,182012,제주특별자치도,50,제주시,50110,오라이동,5011012000,255
20210911,패션의류,18,하의,1820,바지,182012,제주특별자치도,50,제주시,50110,노형동,5011012200,1111
20210911,패션의류,18,하의,1820,바지,182012,제주특별자치도,50,제주시,50110,외도일동,5011012300,282
20210911,패션의류,18,하의,1820,바지,182012,제주특별자치도,50,제주시,50110,외도이동,5011012400,7
20210911,패션의류,18,하의,1820,바지,182012,제주특별자치도,50,제주시,50110,이호일동,5011012500,25
20210911,패션의류,18,하의,1820,바지,182012,제주특별자치도,50,제주시,50110,이호이동,5011012600,51
20210911,패션의류,18,하의,1820,바지,182012,제주특별자치도,50,제주시,50110,도두일동,5011012700,37
20210911,패션의류,18,하의,1820,바지,182012,제주특별자치도,50,제주시,50110,도남동,5011012900,207
20210911,패션의류,18,하의,1820,바지,182012,제주특별자치도,50,제주시,50110,도련일동,5011013000,158
20210911,패션의류,18,하의,1820,바지,182012,제주특별자치도,50,제주시,50110,용강동,5011013200,4
20210911,패션의류,18,하의,1820,바지,182012,제주특별자치도,50,제주시,50110,회천동,5011013300,9
20210911,패션의류,18,하의,1820,바지,182012,제주특별자치도,50,제주시,50110,오등동,5011013400,51
20210911,패션의류,18,하의,1820,바지,182012,제주특별자치도,50,제주시,50110,월평동,5011013500,112
20210911,패션의류,18,하의,1820,바지,182012,제주특별자치도,50,제주시,50110,영평동,5011013600,92
20210911,패션의류,18,하의,1820,바지,182012,제주특별자치도,50,제주시,50110,연동,5011013700,964
20210911,패션의류,18,하의,1820,바지,182012,제주특별자치도,50,제주시,50110,도평동,5011013800,30
20210911,패션의류,18,하의,1820,바지,182012,제주특별자치도,50,제주시,50110,해안동,5011013900,61
20210911,패션의류,18,하의,1820,바지,182012,제주특별자치도,50,제주시,50110,내도동,5011014000,22
20210911,패션의류,18,하의,1820,바지,182012,제주특별자치도,50,제주시,50110,한림읍 귀덕리,5011025021,22
20210911,패션의류,18,하의,1820,바지,182012,제주특별자치도,50,제주시,50110,한림읍 수원리,5011025022,23
20210911,패션의류,18,하의,1820,바지,182012,제주특별자치도,50,제주시,50110,한림읍 대림리,5011025023,31
20210911,패션의류,18,하의,1820,바지,182012,제주특별자치도,50,제주시,50110,한림읍 한림리,5011025024,75
20210911,패션의류,18,하의,1820,바지,182012,제주특별자치도,50,제주시,50110,한림읍 금악리,5011025025,7
20210911,패션의류,18,하의,1820,바지,182012,제주특별자치도,50,제주시,50110,한림읍 동명리,5011025026,31
20210911,패션의류,18,하의,1820,바지,182012,제주특별자치도,50,제주시,50110,한림읍 옹포리,5011025028,30
20210911,패션의류,18,하의,1820,바지,182012,제주특별자치도,50,제주시,50110,한림읍 협재리,5011025031,59
20210911,패션의류,18,하의,1820,바지,182012,제주특별자치도,50,제주시,50110,한림읍 월령리,5011025032,7
20210911,패션의류,18,하의,1820,바지,182012,제주특별자치도,50,제주시,50110,한림읍 월림리,5011025034,3
20210911,패션의류,18,하의,1820,바지,182012,제주특별자치도,50,제주시,50110,애월읍 광령리,5011025321,81
20210911,패션의류,18,하의,1820,바지,182012,제주특별자치도,50,제주시,50110,애월읍 상귀리,5011025323,12
20210911,패션의류,18,하의,1820,바지,182012,제주특별자치도,50,제주시,50110,애월읍 구엄리,5011025324,32
20210911,패션의류,18,하의,1820,바지,182012,제주특별자치도,50,제주시,50110,애월읍 수산리,5011025325,7
20210911,패션의류,18,하의,1820,바지,182012,제주특별자치도,50,제주시,50110,애월읍 신엄리,5011025326,29
20210911,패션의류,18,하의,1820,바지,182012,제주특별자치도,50,제주시,50110,애월읍 장전리,5011025327,6
20210911,패션의류,18,하의,1820,바지,182012,제주특별자치도,50,제주시,50110,애월읍 소길리,5011025328,14
20210911,패션의류,18,하의,1820,바지,182012,제주특별자치도,50,제주시,50110,애월읍 고성리,5011025329,22
20210911,패션의류,18,하의,1820,바지,182012,제주특별자치도,50,제주시,50110,애월읍 하가리,5011025330,15
20210911,패션의류,18,하의,1820,바지,182012,제주특별자치도,50,제주시,50110,애월읍 고내리,5011025333,10
20210911,패션의류,18,하의,1820,바지,182012,제주특별자치도,50,제주시,50110,애월읍 애월리,5011025334,21
20210911,패션의류,18,하의,1820,바지,182012,제주특별자치도,50,제주시,50110,애월읍 납읍리,5011025335,21
20210911,패션의류,18,하의,1820,바지,182012,제주특별자치도,50,제주시,50110,애월읍 곽지리,5011025337,16
20210911,패션의류,18,하의,1820,바지,182012,제주특별자치도,50,제주시,50110,애월읍 봉성리,5011025339,3
20210911,패션의류,18,하의,1820,바지,182012,제주특별자치도,50,제주시,50110,애월읍 하귀1리,5011025340,99
20210911,패션의류,18,하의,1820,바지,182012,제주특별자치도,50,제주시,50110,애월읍 하귀2리,5011025341,32
20210911,패션의류,18,하의,1820,바지,182012,제주특별자치도,50,제주시,50110,애월읍 유수암리,5011025342,37
20210911,패션의류,18,하의,1820,바지,182012,제주특별자치도,50,제주시,50110,구좌읍 동복리,5011025621,4
20210911,패션의류,18,하의,1820,바지,182012,제주특별자치도,50,제주시,50110,구좌읍 덕천리,5011025624,5
20210911,패션의류,18,하의,1820,바지,182012,제주특별자치도,50,제주시,50110,구좌읍 송당리,5011025625,17
20210911,패션의류,18,하의,1820,바지,182012,제주특별자치도,50,제주시,50110,구좌읍 월정리,5011025626,12
20210911,패션의류,18,하의,1820,바지,182012,제주특별자치도,50,제주시,50110,구좌읍 세화리,5011025628,33
20210911,패션의류,18,하의,1820,바지,182012,제주특별자치도,50,제주시,50110,구좌읍 상도리,5011025629,6
20210911,패션의류,18,하의,1820,바지,182012,제주특별자치도,50,제주시,50110,구좌읍 한동리,5011025630,9
20210911,패션의류,18,하의,1820,바지,182012,제주특별자치도,50,제주시,50110,구좌읍 하도리,5011025631,13
20210911,패션의류,18,하의,1820,바지,182012,제주특별자치도,50,제주시,50110,구좌읍 종달리,5011025632,20
20210911,패션의류,18,하의,1820,바지,182012,제주특별자치도,50,제주시,50110,구좌읍 김녕리,5011025634,17
20210911,패션의류,18,하의,1820,바지,182012,제주특별자치도,50,제주시,50110,조천읍 신촌리,5011025921,75
20210911,패션의류,18,하의,1820,바지,182012,제주특별자치도,50,제주시,50110,조천읍 와흘리,5011025922,52
20210911,패션의류,18,하의,1820,바지,182012,제주특별자치도,50,제주시,50110,조천읍 조천리,5011025923,58
20210911,패션의류,18,하의,1820,바지,182012,제주특별자치도,50,제주시,50110,조천읍 함덕리,5011025924,83
20210911,패션의류,18,하의,1820,바지,182012,제주특별자치도,50,제주시,50110,조천읍 신흥리,5011025925,4
20210911,패션의류,18,하의,1820,바지,182012,제주특별자치도,50,제주시,50110,조천읍 대흘리,5011025926,13
20210911,패션의류,18,하의,1820,바지,182012,제주특별자치도,50,제주시,50110,조천읍 선흘리,5011025930,21
20210911,패션의류,18,하의,1820,바지,182012,제주특별자치도,50,제주시,50110,한경면 청수리,5011031021,13
20210911,패션의류,18,하의,1820,바지,182012,제주특별자치도,50,제주시,50110,한경면 용수리,5011031022,3
20210911,패션의류,18,하의,1820,바지,182012,제주특별자치도,50,제주시,50110,한경면 고산리,5011031023,8
20210911,패션의류,18,하의,1820,바지,182012,제주특별자치도,50,제주시,50110,한경면 판포리,5011031024,7
20210911,패션의류,18,하의,1820,바지,182012,제주특별자치도,50,제주시,50110,한경면 두모리,5011031027,11
20210911,패션의류,18,하의,1820,바지,182012,제주특별자치도,50,제주시,50110,한경면 저지리,5011031030,8
20210911,패션의류,18,하의,1820,바지,182012,제주특별자치도,50,제주시,50110,우도면 연평리,5011033021,8
20210911,패션의류,18,하의,1820,바지,182012,제주특별자치도,50,서귀포시,50130,서귀동,5013010100,186
20210911,패션의류,18,하의,1820,바지,182012,제주특별자치도,50,서귀포시,50130,법환동,5013010200,241
20210911,패션의류,18,하의,1820,바지,182012,제주특별자치도,50,서귀포시,50130,서호동,5013010300,57
20210911,패션의류,18,하의,1820,바지,182012,제주특별자치도,50,서귀포시,50130,호근동,5013010400,8
20210911,패션의류,18,하의,1820,바지,182012,제주특별자치도,50,서귀포시,50130,동홍동,5013010500,392
20210911,패션의류,18,하의,1820,바지,182012,제주특별자치도,50,서귀포시,50130,서홍동,5013010600,179
20210911,패션의류,18,하의,1820,바지,182012,제주특별자치도,50,서귀포시,50130,상효동,5013010700,13
20210911,패션의류,18,하의,1820,바지,182012,제주특별자치도,50,서귀포시,50130,하효동,5013010800,58
20210911,패션의류,18,하의,1820,바지,182012,제주특별자치도,50,서귀포시,50130,신효동,5013010900,11
20210911,패션의류,18,하의,1820,바지,182012,제주특별자치도,50,서귀포시,50130,토평동,5013011100,53
20210911,패션의류,18,하의,1820,바지,182012,제주특별자치도,50,서귀포시,50130,중문동,5013011200,148
20210911,패션의류,18,하의,1820,바지,182012,제주특별자치도,50,서귀포시,50130,회수동,5013011300,15
20210911,패션의류,18,하의,1820,바지,182012,제주특별자치도,50,서귀포시,50130,월평동,5013011500,5
20210911,패션의류,18,하의,1820,바지,182012,제주특별자치도,50,서귀포시,50130,강정동,5013011600,168
20210911,패션의류,18,하의,1820,바지,182012,제주특별자치도,50,서귀포시,50130,도순동,5013011700,4
20210911,패션의류,18,하의,1820,바지,182012,제주특별자치도,50,서귀포시,50130,하원동,5013011800,16
20210911,패션의류,18,하의,1820,바지,182012,제주특별자치도,50,서귀포시,50130,색달동,5013011900,28
20210911,패션의류,18,하의,1820,바지,182012,제주특별자치도,50,서귀포시,50130,상예동,5013012000,35
20210911,패션의류,18,하의,1820,바지,182012,제주특별자치도,50,서귀포시,50130,대정읍 상모리,5013025021,78
20210911,패션의류,18,하의,1820,바지,182012,제주특별자치도,50,서귀포시,50130,대정읍 하모리,5013025022,44
20210911,패션의류,18,하의,1820,바지,182012,제주특별자치도,50,서귀포시,50130,대정읍 안성리,5013025023,62
20210911,패션의류,18,하의,1820,바지,182012,제주특별자치도,50,서귀포시,50130,대정읍 신평리,5013025027,5
20210911,패션의류,18,하의,1820,바지,182012,제주특별자치도,50,서귀포시,50130,대정읍 보성리,5013025029,197
20210911,패션의류,18,하의,1820,바지,182012,제주특별자치도,50,서귀포시,50130,대정읍 무릉리,5013025031,13
20210911,패션의류,18,하의,1820,바지,182012,제주특별자치도,50,서귀포시,50130,남원읍 남원리,5013025321,86
20210911,패션의류,18,하의,1820,바지,182012,제주특별자치도,50,서귀포시,50130,남원읍 태흥리,5013025322,20
20210911,패션의류,18,하의,1820,바지,182012,제주특별자치도,50,서귀포시,50130,남원읍 한남리,5013025323,6
20210911,패션의류,18,하의,1820,바지,182012,제주특별자치도,50,서귀포시,50130,남원읍 의귀리,5013025325,21
20210911,패션의류,18,하의,1820,바지,182012,제주특별자치도,50,서귀포시,50130,남원읍 위미리,5013025327,37
20210911,패션의류,18,하의,1820,바지,182012,제주특별자치도,50,서귀포시,50130,남원읍 하례리,5013025328,16
20210911,패션의류,18,하의,1820,바지,182012,제주특별자치도,50,서귀포시,50130,남원읍 신례리,5013025329,16
20210911,패션의류,18,하의,1820,바지,182012,제주특별자치도,50,서귀포시,50130,성산읍 성산리,5013025921,23
20210911,패션의류,18,하의,1820,바지,182012,제주특별자치도,50,서귀포시,50130,성산읍 오조리,5013025922,62
20210911,패션의류,18,하의,1820,바지,182012,제주특별자치도,50,서귀포시,50130,성산읍 시흥리,5013025923,4
20210911,패션의류,18,하의,1820,바지,182012,제주특별자치도,50,서귀포시,50130,성산읍 고성리,5013025924,23
20210911,패션의류,18,하의,1820,바지,182012,제주특별자치도,50,서귀포시,50130,성산읍 수산리,5013025925,4
20210911,패션의류,18,하의,1820,바지,182012,제주특별자치도,50,서귀포시,50130,성산읍 온평리,5013025926,17
20210911,패션의류,18,하의,1820,바지,182012,제주특별자치도,50,서귀포시,50130,성산읍 신산리,5013025927,17
20210911,패션의류,18,하의,1820,바지,182012,제주특별자치도,50,서귀포시,50130,성산읍 삼달리,5013025928,3
20210911,패션의류,18,하의,1820,바지,182012,제주특별자치도,50,서귀포시,50130,성산읍 신천리,5013025930,8
20210911,패션의류,18,하의,1820,바지,182012,제주특별자치도,50,서귀포시,50130,안덕면 화순리,5013031021,22
20210911,패션의류,18,하의,1820,바지,182012,제주특별자치도,50,서귀포시,50130,안덕면 창천리,5013031022,11
20210911,패션의류,18,하의,1820,바지,182012,제주특별자치도,50,서귀포시,50130,안덕면 감산리,5013031023,3
20210911,패션의류,18,하의,1820,바지,182012,제주특별자치도,50,서귀포시,50130,안덕면 사계리,5013031025,22
20210911,패션의류,18,하의,1820,바지,182012,제주특별자치도,50,서귀포시,50130,안덕면 서광리,5013031027,34
20210911,패션의류,18,하의,1820,바지,182012,제주특별자치도,50,서귀포시,50130,안덕면 동광리,5013031028,10
20210911,패션의류,18,하의,1820,바지,182012,제주특별자치도,50,서귀포시,50130,표선면 표선리,5013032021,89
20210911,패션의류,18,하의,1820,바지,182012,제주특별자치도,50,서귀포시,50130,표선면 성읍리,5013032023,9
20210911,패션의류,18,하의,1820,바지,182012,제주특별자치도,50,서귀포시,50130,표선면 가시리,5013032024,7
20210911,패션의류,18,하의,1820,바지,182012,제주특별자치도,50,서귀포시,50130,표선면 토산리,5013032026,6
20210911,패션의류,18,하의,1820,스커트,182013,제주특별자치도,50,제주시,50110,일도일동,5011010100,10
20210911,패션의류,18,하의,1820,스커트,182013,제주특별자치도,50,제주시,50110,일도이동,5011010200,40
20210911,패션의류,18,하의,1820,스커트,182013,제주특별자치도,50,제주시,50110,이도일동,5011010300,20
20210911,패션의류,18,하의,1820,스커트,182013,제주특별자치도,50,제주시,50110,이도이동,5011010400,128
20210911,패션의류,18,하의,1820,스커트,182013,제주특별자치도,50,제주시,50110,삼도일동,5011010500,13
20210911,패션의류,18,하의,1820,스커트,182013,제주특별자치도,50,제주시,50110,삼도이동,5011010600,11
20210911,패션의류,18,하의,1820,스커트,182013,제주특별자치도,50,제주시,50110,건입동,5011010700,12
20210911,패션의류,18,하의,1820,스커트,182013,제주특별자치도,50,제주시,50110,용담일동,5011010800,6
20210911,패션의류,18,하의,1820,스커트,182013,제주특별자치도,50,제주시,50110,용담이동,5011010900,15
20210911,패션의류,18,하의,1820,스커트,182013,제주특별자치도,50,제주시,50110,용담삼동,5011011000,4
20210911,패션의류,18,하의,1820,스커트,182013,제주특별자치도,50,제주시,50110,화북일동,5011011100,32
20210911,패션의류,18,하의,1820,스커트,182013,제주특별자치도,50,제주시,50110,삼양일동,5011011300,7
20210911,패션의류,18,하의,1820,스커트,182013,제주특별자치도,50,제주시,50110,삼양이동,5011011400,15
20210911,패션의류,18,하의,1820,스커트,182013,제주특별자치도,50,제주시,50110,아라일동,5011011700,54
20210911,패션의류,18,하의,1820,스커트,182013,제주특별자치도,50,제주시,50110,오라일동,5011011900,5
20210911,패션의류,18,하의,1820,스커트,182013,제주특별자치도,50,제주시,50110,오라이동,5011012000,31
20210911,패션의류,18,하의,1820,스커트,182013,제주특별자치도,50,제주시,50110,노형동,5011012200,125
20210911,패션의류,18,하의,1820,스커트,182013,제주특별자치도,50,제주시,50110,외도일동,5011012300,23
20210911,패션의류,18,하의,1820,스커트,182013,제주특별자치도,50,제주시,50110,이호이동,5011012600,4
20210911,패션의류,18,하의,1820,스커트,182013,제주특별자치도,50,제주시,50110,도두일동,5011012700,5
20210911,패션의류,18,하의,1820,스커트,182013,제주특별자치도,50,제주시,50110,도남동,5011012900,30
20210911,패션의류,18,하의,1820,스커트,182013,제주특별자치도,50,제주시,50110,도련일동,5011013000,17
20210911,패션의류,18,하의,1820,스커트,182013,제주특별자치도,50,제주시,50110,오등동,5011013400,7
20210911,패션의류,18,하의,1820,스커트,182013,제주특별자치도,50,제주시,50110,월평동,5011013500,11
20210911,패션의류,18,하의,1820,스커트,182013,제주특별자치도,50,제주시,50110,영평동,5011013600,13
20210911,패션의류,18,하의,1820,스커트,182013,제주특별자치도,50,제주시,50110,연동,5011013700,105
20210911,패션의류,18,하의,1820,스커트,182013,제주특별자치도,50,제주시,50110,도평동,5011013800,3
